01747     00904-3995-61  N0007135200000300
01747     00904-2619-04  N0000216000000300
01747     00904-2619-07  N0000271200000300
01747     00904-7713-60  N0002341200000300
01747     00904-7713-40  N0010087200000300
01747     00904-2617-60  N0001168800000300
01747     00904-2617-40  N0004486800000300
01747     00944-2620-04  N0000351600000300
01747     00904-2620-07  N0000428400000300
01747     00904-2618-40  N0008820000000300
01747     00904-2618-51  N0001240800000300
01747     00904-2017-60  N0000860400000300
01747     00904-2017-40  N0003398400000300
01747     00904-2073-60  N0001460400000300
01747     00904-2073-40  N0006300000000300
01747     00904-0160-60  N0003780000000300
01747     00904-7688-22  N0000194400000300
01747     00904-0160-12  N0000382800000300
01747     00904-0250-59  N0000298800000300
01747     00904-2009-60  N0000087600001200
01747     00904-2013-60  N0000165600001200
01747     00904-0582-60  N0000942000001200
01747     00904-4040-73  N0000104400001200
01747     00904-7704-70  N0000522000001200
01747     00904-1228-00  N0000117600000300
01747     00904-2035-59  N0000334800000300
01747     00904-2548-60  N0002743200000300
01747     00904-1055-61  N0000840000000300
01747     00904-0766-36  N0000440400000300
01747     00904-0766-45  N0000825600000300
01747     00904-0768-03  N0000902400000300
01747     00904-0767-36  N0000440400000300
01747     00904-0767-45  N0000816000000300
01747     00904-0406-16  N0000660000000300
01747     00904-0405-16  N0000834000000300
01747     00904-0209-61  N0000360000001200
01747     00904-7927-60  N0000222000001200
01747     00904-1313-09  N0000192000001200
01747     00904-1315-46  N0000222000001200
01747     00904-3524-03  N0000904800000300
01747     00904-0717-16  N0000748800000300
01747     00904-1230-20  N0000134400000300
01747     00904-1230-16  N0000480000000300
01747     00904-1750-89  N0005132400000300
01747     00904-1258-92  N0000264000000300
01747     00904-2533-00  N0000134400000300
01747     00904-3232-61  N0000600000000300
01747     00904-7760-21  N0000192000000300
01747     00904-2115-74  N0006555600000300
01747     00904-2115-16  N0001897200000300
01747     00904-2117-69  N0003402000000300
01747     00904-2117-09  N0000930000000300
01747     00904-2640-13  N0000450000001200
01747     00904-0184-60  N0000957600000300
01747     00904-3545-60  N0002130000000300
01747     00904-7733-03  N0001440000000300
01747     00904-7822-31  N0000558000000300
01747     00904-2043-60  N0003512400000300
01747     00904-3151-10  N0000612000000300
01747     00904-7809-80  N0030000000000300
01747     00904-7809-60  N0005805600000300
01747     00904-2221-61  N0006744000000300
01747     00904-1146-16  N0000588000000300
01747     00904-3865-75  N0000140400001200
01747     00904-0243-60  N0000396000000300
01747     00904-0244-60  N0000530400000300
01747     00904-0244-12  N0000318000000300
01747     00904-0668-15  N0000294000000300
01747     00904-0667-60  N0001059600000300
01747     00904-2647-60  N0002911200000300
01747     00904-2648-60  N0004020000000300
01747     00904-7896-80  N0017400000000300
01747     00904-7764-61  N0010534800000300
01747     00904-7717-60  N0007270800000300
01747     00904-7714-60  N0002520000000300
01747     00904-7714-61  N0003000000000300
01747     00904-7715-60  N0003992400000300
01747     00904-7716-61  N0006321600000300
01747     00904-2056-61  N0000432000000300
01747     00904-0924-16  N0000402000000300
01747     00904-0981-28  N0004975200000300
01747     00904-0981-16  N0000759600000300
01747     00904-3263-40  N0002682000000300
01747     00904-3262-16  N0001285200000300
01747     00904-0336-40  N0006390000000300
01747     00904-2653-08  N0001352400000300
01747     00904-7743-40  N0001972800000300
01747     00904-7743-40  N0008832000000300
01747     00904-2845-03  N0000452400000300
01747     00904-2470-16  N0001680000000300
01747     00904-2462-16  N0001740000000300
01747     00904-2471-16  N0002790000000300
01747     00904-2463-16  N0002154000000300
01747     00904-1664-20  N0000186000001200
01747     00904-0677-61  N0000548400001200
01747     00904-7591-61  N0000360000001200
01747     00904-2137-80  N0001072800001200
01747     00904-1465-16  N0000480000001200
01747     00904-0989-50  N0000342000001200
01747     00904-4043-60  N0000555600001200
01747     00904-0770-36  N0000322800000300
01747     00904-2663-36  N0000242400000300
01747     00904-2664-36  N0000242400000300
01747     00904-1907-05  N0000436800000300
01747     00904-2579-60  N0000585600000300
01747     00904-7759-60  N0000840000000300
01747     00904-1830-40  N0000960000000300
01747     00904-1734-60  N0003392400000300
01747     00904-2341-60  N0000538800000300
01747     00904-2089-80  N0001288800000300
01747     00904-2674-60  N0000891600000300
01747     00904-0756-31  N0000540000000300
01747     00904-7623-31  N0000150000000300
01747     00904-0358-61  N0002776800000300
01747     00904-0379-16  N0001015200000300
01747     00904-2095-60  N0000447600000300
01747     00904-2096-80  N0005802000000300
01747     00904-0636-80  N0003570000000300
01747     00904-0636-61  N0000594000000300
01747     00904-2687-60  N0000246000000300
01747     00904-2912-80  N0004723200000300
01747     00904-2912-60  N0000528000000300
01747     00904-2914-16  N0001362000000300
01747     00904-7617-60  N0002880000001200
01747     00904-7725-12  N0000261600001200
01747     00904-7617-40  N0009960000001200
01747     00904-0036-20  N0000290400001200
01747     00904-2020-60  N0000189600000300
01747     00904-1983-59  N0000217200000300
01747     00904-1982-59  N0000156000000300
01747     00904-2384-60  N0000274800000300
01747     00904-3571-60  N0005880000000300
01747     00904-3571-40  N0024600000000300
01747     00904-2878-60  N0001149600000300
01747     00904-2879-60  N0001435200000300
01747     00904-7813-60  N0001674000000300
01747     00904-7814-60  N0001809600000300
01747     00904-1453-60  N0000640800000300
01747     00904-1453-40  N0001878000000300
01747     00904-5068-60  N0000286800000300
01747     00904-0005-14  N0000230400000300
01747     00904-0296-52  N0000294000000300
01747     00904-0004-14  N0000160800000300
01747     00904-7734-45  N0000936000001200
01747     00904-7622-60  N0000990000001200
01747     00904-0478-60  N0000295200000300
01747     00904-0003-14  N0000261600000300
01747     00904-0002-14  N0000160800000300
01747     00904-1011-30  N0000762000000300
01747     00904-1010-16  N0000542400000300
01747     00024-1004-16  N0000507600000300
01747     00904-7802-60  N0004860000000300
01747     00904-1885-72  N0000666000001200
01747     00904-1882-61  N0000360000001200
01747     00904-7660-69  N0003000000000300
01747     00904-2683-60  N0000342000000300
01747     00904-1007-16  N0000204000000300
01747     00904-5313-60  N0000372000001200
01747     00904-0560-60  N0002793600000300
01747     00904-2344-40  N0006996000000300
01747     00904-0411-80  N0000780000000300
01747     00904-0411-60  N0000330000000300
01747     00904-0411-61  N0001204800000300
01747     00904-0412-61  N0001756800000300
01747     00904-0414-60  N0000630000000300
01747     00904-0414-61  N0002250000000300
01747     00904-0421-60  N0005498400000300
01747     00045-0416-60  N0000450000000300
01747     00904-4246-16  N0000552000000300
01747     00904-1323-77  N0000292800000300
01747     00904-1323-21  N0000200400000300
01747     00904-1322-77  N0000292800000300
01747     00904-7652-20  N0000176400000300
01747     00904-0713-00  N0000120000000300
01747     00904-0713-28  N0002304000000300
01747     00904-0214-12  N0000253200000300
01747     00904-0216-24  N0000156000000300
01747     00904-7689-60  N0003132000000300
01747     00904-7689-70  N0008306400000300
01747     00904-7884-20  N0000152400000300
01747     00904-0330-20  N0000140400000300
01747     00904-1666-16  N0002754000000300
01747     00904-7650-16  N0001434000000300
01747     00904-1669-60  N0000918000000300
01747     00904-1669-70  N0002491200000300
01747     00904-1198-40  N0003894000000300
01747     00904-7726-14  N0000244800000300
01747     00904-3235-14  N0000210000000300
01747     00904-0703-00  N0000234000000300
01747     00904-1127-30  N0000291600000300
01747     00904-1253-60  N0000949200000300
01747     00904-1253-40  N0003240000000300
01747     00904-1250-40  N0003240000000300
01747     00904-1254-60  N0000930000000300
01747     00904-1254-40  N0004393200000300
01747     00904-1251-60  N0000930000000300
01747     00904-1251-40  N0004393200000300
01747     00904-1250-61  N0001680000000300
01747     00904-2724-54  N0000358800000300
01747     00904-5165-59  N0000300000001200
01747     00904-2726-60  N0001014000000300
01747     00904-2725-61  N0002959200000300
01747     00904-1770-21  N0000168000000300
01747     00904-0343-80  N0003673200000300
01747     00904-5125-59  N0000322800000300
01747     00904-1186-60  N0000842400000300
01747     00904-1187-60  N0001722000000300
01747     00904-3378-60  N0005670000000300
01747     00904-3378-40  N0018000000000300
01747     00904-3379-60  N0006000000000300
01747     00904-3379-40  N0024000000000300
01747     00904-0530-60  N0000217200000300
01747     00904-1444-16  N0000315600000300
01747     00904-0774-60  N0000922800000300
01747     00904-0538-20  N0000478800000300
01747     00904-0540-13  N0000444000000300
01747     00904-4303-09  N0000234000000300
01747     00904-4299-09  N0000206400000300
01747     00904-4044-51  N0000274800000300
01747     00904-3991-60  N0002640000000300
01747     00904-3991-40  N0006600000000300
01747     00904-3991-61  N0005400000000300
01747     00904-3990-60  N0001800000000300
01747     00904-3990-40  N0004634400000300
01747     00904-0884-44  N0000816000000300
01747     00904-0322-40  N0005361600000300
01747     00904-0322-60  N0002032800000300
01747     00904-5217-30  N0000135600000300
01747     00904-3286-80  N0004740000000300
01747     00904-3286-60  N0000618000000300
01747     00904-2103-16  N0003451200000300
01747     00904-0315-35  N0000232800000300
01747     00904-2924-60  N0000804000000300
01747     00904-2924-40  N0003600000000300
01747     00904-2924-61  N0003420000000300
01747     00904-2920-80  N0009540000000300
01747     00904-2920-60  N0000768000000300
01747     00904-2920-40  N0002982000000300
01747     00904-2920-61  N0002610000000300
01747     00904-2608-22  N0000176400000600
01747     00904-4181-60  N0000308400000600
01747     00904-0544-80  N0001494000000600
01747     00904-0518-60  N0000254400000600
01747     00904-0526-60  N0000343200000600
01747     00904-0523-60  N0000343200000600
01747     00904-0523-61  N0000591600000600
01747     00904-0303-61  N0000596400000600
01747     00904-4249-60  N0000297600000600
01747     00904-0291-60  N0000558000000600
01747     00904-0274-60  N0000438000000600
01747     00904-2752-60  N0000614400000600
01747     00904-1843-22  N0000226800000600
01747     00904-4305-35  N0000150000000300
01747     00904-3255-80  N0006600000000600
01747     00904-3255-60  N0000600000000600
01747     00904-2758-02  N0000138000000600
01747     00904-4281-60  N0000348000000600
01747     60574-3101-01  N0048975600000175
01747     53014-0377-51  N0001620000000144
01747     53014-0017-10  N0005916000000096
01747     53014-0311-14  N0003468000000324
01747     00006-4775-00  N0004767600002400
01747     00006-4773-00  N0017040000000480
01747     00006-4799-00  N0001542000002400
01747     61570-0582-10  N0020880000000012
01747     61570-0017-16  N0006381600000096
01747     61570-0018-60  N0004738800000096
01747     61570-0016-16  N0006646800000096
01747     61570-0004-16  N0005478000000096
01747     61570-0011-01  N0006883200000096
01747     61570-0005-16  N0005851200000096
01747     61570-0015-16  N0004561200000096
01747     61570-0300-31  N0001060800000096
01747     61570-0172-61  N0003124800000276
01747     61570-0172-62  N0005251200000612
01747     61570-0313-11  N0002820000000360
01747     00068-0099-04  N0003486000000816
01747     61570-0084-16  N0003786000000012
01747     61570-0414-51  N0003902400003214
01747     61570-0031-50  N0003660000001651
01747     61570-0035-35  N0002958000001292
01747     61570-0036-75  N0003315600001316
01747     61570-0034-10  N0003549600001645
01747     61570-0033-10  N0003549600001998
01747     61570-0090-10  N0003607200000246
01747     61570-0059-01  N0005703600000775
01747     61570-0072-01  N0001522800000024
01747     61570-0045-10  N0002574000000296
01747     61570-0038-75  N0003126000002319
01747     61570-0049-35  N0002680800000108
01747     61570-0028-01  N0003451200000441
01747     61570-0025-12  N0003610800001973
01747     61570-0019-01  N0005371200000144
01747     00173-0854-96  N0005450400000144
01747     00088-1050-72  N0003126000001008
01747     00088-1050-50  N0000745200000386
01747     61570-0024-01  N0007204800000024
01747     61570-0367-71  N0002466000000959
01747     05779-9710-74  N0006900000001200
01747     05759-9710-34  N0003600000001200
01747     00451-1500-16  N0010020000000024
01747     00378-2020-01  N0000480000000024
01747     00378-3252-91  N0000817200000096
01747     00378-3254-93  N0000846000000264
01747     05595-3094-34  N0002760000000288
01747     55953-0724-01  N0001002000000288
01747     55953-0716-70  N0003388800000288
01747     55953-0716-01  N0001380000000288
01747     55953-0716-40  N0000882000000288
01747     55953-0039-80  N0001834800000288
01747     55953-0132-40  N0000248400000600
01747     55953-0133-40  N0000331200000600
01747     55953-0134-40  N0000542400000600
01747     55953-0106-40  N0000165600000600
01747     55953-0840-01  N0001086000000600
01747     55953-0114-01  N0001701600000600
01747     55953-0114-40  N0001270800000600
01747     55953-0114-70  N0005647200000600
01747     55953-0092-40  N0000229200000600
01747     55953-0342-40  N0000666000000600
01747     55953-0344-40  N0001264800000600
01747     55953-0439-40  N0000565200000600
01747     55953-0734-40  N0000556800000600
01747     55953-0727-40  N0000415200000600
01747     55953-0171-40  N0000337200000600
01747     55950-0171-41  N0000590400000600
01747     55953-0544-40  N0000938400000600
01747     55953-0544-35  N0000571200000600
01747     55953-0547-40  N0002047200000600
01747     00083-0074-30  N0008079600000012
01747     00083-0075-30  N0008046000000048
01747     00083-0057-30  N0007200000000480
01747     57267-0902-26  N0004312800000024
01747     57267-0905-26  N0004414800000204
01747     57267-0910-26  N0005044800000036
01747     57267-0915-26  N0006178800000180
01747     00052-0300-22  N0026676000000300
01747     00071-0525-24  N0008344800000024
01747     00054-4184-25  N0001320000000010
01747     00054-3805-63  N0002724000000600
01747     54092-0097-01  N0029550000000012
01747     54092-0056-01  N0013140000000048
01747     00075-2451-53  N0022200000000276
01747     00536-2675-73  N0001108800000500
01747     00536-3009-05  N0003315600000500
01747     00536-0415-85  N0001260000000500
01747     00536-0111-83  N0000360000000500
01747     00536-0015-83  N0000288000000500
01747     00536-0025-83  N0000222000000500
01747     00536-3035-01  N0000274800001500
01747     00536-1970-72  N0000270000000500
01747     00536-3278-01  N0000240000000500
01747     00536-3313-10  N0001380000000500
01747     00536-3313-01  N0000282000000500
01747     00536-3297-36  N0000144000000500
01747     00536-3086-10  N0001388400000500
01747     00536-3086-41  N0000294000000500
01747     00536-4960-01  N0001152000000500
01747     00536-4959-05  N0002868000000500
01747     00536-4959-01  N0000636000000500
01747     00536-4092-56  N0000264000000500
01747     00536-4310-26  N0000432000000500
01747     00536-1355-12  N0000222000000500
01747     00536-3381-10  N0001440000000500
01747     00536-3381-01  N0000300000000500
01747     00536-2302-59  N0000248400000500
01747     00536-3426-08  N0000288000000500
01747     00536-3424-08  N0000288000000500
01747     00536-3422-10  N0001249200000500
01747     00536-5555-01  N0003358800000500
01747     00536-3429-05  N0024680400000500
01747     00536-3420-01  N0001092000000500
01747     00536-6668-08  N0000523200000500
01747     00536-5662-01  N0001236000000500
01747     00536-5663-01  N0001500000000500
01747     00536-5663-05  N0007080000000500
01747     00536-5664-07  N0001080000000500
01747     00332-3109-07  N0009828000000500
01747     00536-2990-26  N0001068000000500
01747     00536-3547-01  N0000282000000500
01747     00536-9320-59  N0000255600000500
01747     00536-4881-01  N0000528000000500
01747     00536-4881-05  N0002520000000500
01747     00536-4882-01  N0000792000000500
01747     00536-4882-05  N0003840000000500
01747     00536-7502-20  N0000637200000500
01747     00536-3367-01  N0001470000000500
01747     00536-3367-10  N0012960000000500
01747     00536-3377-01  N0002040000001000
01747     00536-3377-10  N0016200000000500
01747     00536-3104-01  N0001650000000500
01747     00536-3101-05  N0002352000000500
01747     00536-3102-05  N0003810000000500
01747     00536-3745-01  N0000384000000500
01747     00536-0610-85  N0000420000000500
01747     00536-0600-85  N0000414000000500
01747     00536-3594-35  N0000204000000500
01747     00536-0770-97  N0000216000001000
01747     00536-3772-06  N0000337200000500
01747     00536-3762-01  N0000312000000500
01747     00091-3620-01  N0000613200000500
01747     00536-3756-01  N0000404400001500
01747     00536-3751-10  N0002790000000500
01747     00536-3751-01  N0000439200000500
01747     00536-8960-59  N0000288000000500
01747     00536-8440-72  N0000198000000500
01747     00536-0901-97  N0000290400000500
01747     00536-0710-80  N0000360000000500
01747     00536-3804-01  N0000690000000500
01747     00536-3824-10  N0001539600000500
01747     00536-3824-01  N0000276000000500
01747     00536-0650-85  N0000384000000500
01747     00536-4350-20  N0000462000000500
01747     00536-4350-28  N0000534000000500
01747     00536-4350-25  N0000864000000500
01747     00536-3835-01  N0000456000000500
01747     00536-1389-12  N0000232800000500
01747     00536-0501-95  N0000204000000500
01747     00536-0501-99  N0000193200000500
01747     00536-5108-95  N0000198000000500
01747     00536-0611-99  N0000423600000500
01747     00536-0611-95  N0000720000000500
01747     00536-5105-97  N0000546000000500
01747     00536-0620-99  N0000376800000500
01747     00536-4567-10  N0001596000000500
01747     00536-4569-01  N0000390000000500
01747     00536-3893-01  N0000708000000500
01747     00536-3893-05  N0003156000000500
01747     00536-3943-10  N0000946800000500
01747     00536-3943-01  N0000214800000500
01747     00536-3967-01  N0000202800000500
01747     00536-1450-80  N0000300000000500
01747     00536-1331-82  N0000276000000500
01747     00536-3985-01  N0000297600000500
01747     00536-3990-01  N0000321600000500
01747     00536-3939-10  N0002439600000500
01747     00536-4025-01  N0000456000000500
01747     00536-4036-44  N0000930000000500
01747     00536-4036-01  N0003204000000500
01747     00536-4032-01  N0000324000000500
01747     00536-4033-01  N0000792000000500
01747     00536-1428-95  N0000280800000500
01747     00536-2470-83  N0000212400000500
01747     00536-2470-85  N0000240000000500
01747     00536-4046-10  N0001308000000500
01747     00536-4843-01  N0001560000000500
01747     00536-5613-05  N0006750000000500
01747     00536-4844-01  N0001800000000500
01747     00536-4844-05  N0008700000000500
01747     00536-4848-01  N0003576000000500
01747     00536-4805-95  N0000168000000500
01747     00536-4076-10  N0001299600000500
01747     00536-4073-01  N0000433200000500
01747     00536-4074-10  N0003699600000500
01747     00536-4074-01  N0000594000000500
01747     00536-7030-01  N0000450000001000
01747     00536-4070-10  N0001052400000500
01747     00536-4830-28  N0000254400000500
01747     00536-5672-05  N0007800000000500
01747     00536-4106-02  N0000750000000500
01747     00536-4106-08  N0000276000001000
01747     00536-7817-08  N0000300000000500
01747     00536-4103-10  N0001413600000500
01747     00536-4103-01  N0000226800000500
01747     00536-4103-02  N0000560400000500
01747     00536-6506-01  N0000186000000500
01747     00536-8470-80  N0000428400000500
01747     00536-8560-80  N0000381600000500
01747     00536-3777-07  N0000600000000500
01747     00536-3773-07  N0000400800000500
01747     00536-4810-95  N0000202800000500
01747     00536-4063-01  N0000435600001500
01747     00536-4085-01  N0000435600001000
01747     00536-1950-83  N0000204000000500
01747     00536-1962-97  N0000288000000500
01747     00536-1995-53  N0000312000000500
01747     00536-5904-01  N0000318000000500
01747     00536-4533-01  N0000430800001500
01747     00536-5947-01  N0000766800000500
01747     00536-4667-11  N0000450000000500
01747     00536-4460-38  N0000492000000500
01747     00536-4694-10  N0000769200000500
01747     00536-4702-10  N0001016400000500
01747     00536-5131-20  N0000180000000500
01747     00536-4910-20  N0000188400000500
01747     00536-4910-28  N0000270000000500
01747     00536-2201-97  N0002857200000500
01747     00536-8520-80  N0000362400000500
01747     00536-8480-80  N0000418800000500
01747     00536-5200-20  N0000302400000500
01747     00536-5170-20  N0000298800000500
01747     00536-5225-20  N0000144000000500
01747     05036-5225-27  N0006169200000500
01747     00536-5180-20  N0000144000000500
01747     00536-5180-30  N0000372000000500
01747     00536-1100-95  N0000258000000500
01747     00536-1100-94  N0000175200000500
01747     00536-4750-11  N0000300000000500
01747     00536-2041-75  N0000300000000500
01747     00536-4406-01  N0000222000000500
01747     00536-4408-01  N0000250800000500
01747     00536-3551-01  N0000242400000500
01747     00536-8540-06  N0000252000000500
01747     00536-6671-01  N0000206400000500
01747     58914-0045-10  N0003549600000024
01747     58914-0018-10  N0011470800000048
01747     58914-0004-10  N0012676800000012
01747     00025-1901-31  N0010652400000048
01747     00025-1911-31  N0013500000000108
01747     58160-0860-16  N0120600000000288
01747     58160-0861-35  N0024600000000480
01747     58160-0859-36  N0008520000000480
01747     58160-0860-01  N0004728000004800
01747     58160-0859-01  N0001554000004800
01747     58160-0859-11  N0016200000000480
01747     58160-0859-05  N0008520000000480
01747     58160-0835-05  N0027112800000288
01747     58160-0837-05  N0013771200000288
01747     00029-4149-01  N0018082800001440
01747     00091-0695-20  N0006308400000024
01747     00091-4195-01  N0004371600000444
01747     00091-0740-10  N0001635600000048
01747     00091-1536-05  N0005203200000192
01747     00091-3532-01  N0004321200000168
01747     00091-3620-01  N0003900000000024
01747     00131-4330-86  N0003019200000024
01747     00131-4220-09  N0003019200000012
01747     00091-3707-01  N0005780400000012
01747     00300-3346-01  N0138000000000417
01747     00300-3683-01  N0153600000000036
01747     00300-3642-01  N0055800000000366
01747     11098-0010-01  N0002298000000288
01747     11098-0010-02  N0002868000000288
01747     05047-4612-01  N0006512400000012
01747     05047-4364-23  N0004096800000012
01747     00009-0473-01  N0002100000000144
01747     00009-3295-01  N0004080000000144
01747     00009-3296-01  N0006720000000144
01747     00016-0314-40  N0005880000000300
01747     00016-0310-55  N0006960000000300
01747     00016-0310-85  N0009600000000300
01747     00016-0319-55  N0007440000000300
01747     00172-4390-18  N0000336000002400
01747     00172-4360-60  N0025200000000144
01747     00310-0961-30  N0081000000000144
01747     00310-0960-36  N0029400000000144

